route_family,slug,url,title,h1,words,links,review_links,tool_links,answer_links,browse_links,has_form,borrowing_quiz_link
browse_service_city,check-cashing/memphis-tn,https://www.creditdoc.co/browse/check-cashing/memphis-tn/,"Check Cashing & Money Services in Memphis, TN (2026)","Check Cashing & Money Services Provider Profiles in Memphis, TN",1125,143,10,23,0,0,False,True
browse_service_city,check-cashing/mesa-az,https://www.creditdoc.co/browse/check-cashing/mesa-az/,"Check Cashing & Money Services in Mesa, AZ (2026)","Check Cashing & Money Services Provider Profiles in Mesa, AZ",1677,152,14,23,0,0,False,True
browse_service_city,check-cashing/miami-fl,https://www.creditdoc.co/browse/check-cashing/miami-fl/,"Check Cashing & Money Services in Miami, FL (2026)","Check Cashing & Money Services Provider Profiles in Miami, FL",2356,164,31,23,0,0,False,True
browse_service_city,check-cashing/milwaukee-wi,https://www.creditdoc.co/browse/check-cashing/milwaukee-wi/,"Check Cashing & Money Services in Milwaukee, WI (2026)","Check Cashing & Money Services Provider Profiles in Milwaukee, WI",1957,156,16,23,0,0,False,True
browse_service_city,check-cashing/minneapolis-mn,https://www.creditdoc.co/browse/check-cashing/minneapolis-mn/,"Check Cashing & Money Services in Minneapolis, MN (2026)","Check Cashing & Money Services Provider Profiles in Minneapolis, MN",1138,142,4,23,0,0,False,True
browse_service_city,check-cashing/nashville-tn,https://www.creditdoc.co/browse/check-cashing/nashville-tn/,"Check Cashing & Money Services in Nashville, TN (2026)","Check Cashing & Money Services Provider Profiles in Nashville, TN",978,140,8,23,0,0,False,True
browse_service_city,check-cashing/new-orleans-la,https://www.creditdoc.co/browse/check-cashing/new-orleans-la/,"Check Cashing & Money Services in New Orleans, LA (2026)","Check Cashing & Money Services Provider Profiles in New Orleans, LA",883,137,4,23,0,0,False,True
browse_service_city,check-cashing/new-york-ny,https://www.creditdoc.co/browse/check-cashing/new-york-ny/,"Check Cashing & Money Services in New York, NY (2026)","Check Cashing & Money Services Provider Profiles in New York, NY",3149,176,37,23,0,0,False,True
browse_service_city,check-cashing/oklahoma-city-ok,https://www.creditdoc.co/browse/check-cashing/oklahoma-city-ok/,"Check Cashing & Money Services in Oklahoma City, OK (2026)","Check Cashing & Money Services Provider Profiles in Oklahoma City, OK",1515,149,11,23,0,0,False,True
browse_service_city,check-cashing/omaha-ne,https://www.creditdoc.co/browse/check-cashing/omaha-ne/,"Check Cashing & Money Services in Omaha, NE (2026)","Check Cashing & Money Services Provider Profiles in Omaha, NE",1329,145,9,23,0,0,False,True
browse_service_city,check-cashing/orlando-fl,https://www.creditdoc.co/browse/check-cashing/orlando-fl/,"Check Cashing & Money Services in Orlando, FL (2026)","Check Cashing & Money Services Provider Profiles in Orlando, FL",986,139,5,23,0,0,False,True
browse_service_city,check-cashing/philadelphia-pa,https://www.creditdoc.co/browse/check-cashing/philadelphia-pa/,"Check Cashing & Money Services in Philadelphia, PA (2026)","Check Cashing & Money Services Provider Profiles in Philadelphia, PA",2389,164,30,23,0,0,False,True
browse_service_city,check-cashing/phoenix-az,https://www.creditdoc.co/browse/check-cashing/phoenix-az/,"Check Cashing & Money Services in Phoenix, AZ (2026)","Check Cashing & Money Services Provider Profiles in Phoenix, AZ",2779,170,34,23,0,0,False,True
browse_service_city,check-cashing/pittsburgh-pa,https://www.creditdoc.co/browse/check-cashing/pittsburgh-pa/,"Check Cashing & Money Services in Pittsburgh, PA (2026)","Check Cashing & Money Services Provider Profiles in Pittsburgh, PA",1091,141,9,23,0,0,False,True
browse_service_city,check-cashing/portland-or,https://www.creditdoc.co/browse/check-cashing/portland-or/,"Check Cashing & Money Services in Portland, OR (2026)","Check Cashing & Money Services Provider Profiles in Portland, OR",845,137,5,23,0,0,False,True
browse_service_city,check-cashing/raleigh-nc,https://www.creditdoc.co/browse/check-cashing/raleigh-nc/,"Check Cashing & Money Services in Raleigh, NC (2026)","Check Cashing & Money Services Provider Profiles in Raleigh, NC",1406,147,11,23,0,0,False,True
browse_service_city,check-cashing/sacramento-ca,https://www.creditdoc.co/browse/check-cashing/sacramento-ca/,"Check Cashing & Money Services in Sacramento, CA (2026)","Check Cashing & Money Services Provider Profiles in Sacramento, CA",1436,148,13,23,0,0,False,True
browse_service_city,check-cashing/san-antonio-tx,https://www.creditdoc.co/browse/check-cashing/san-antonio-tx/,"Check Cashing & Money Services in San Antonio, TX (2026)","Check Cashing & Money Services Provider Profiles in San Antonio, TX",1527,149,14,23,0,0,False,True
browse_service_city,check-cashing/san-diego-ca,https://www.creditdoc.co/browse/check-cashing/san-diego-ca/,"Check Cashing & Money Services in San Diego, CA (2026)","Check Cashing & Money Services Provider Profiles in San Diego, CA",1945,155,22,23,0,0,False,True
browse_service_city,check-cashing/san-francisco-ca,https://www.creditdoc.co/browse/check-cashing/san-francisco-ca/,"Check Cashing & Money Services in San Francisco, CA (2026)","Check Cashing & Money Services Provider Profiles in San Francisco, CA",1915,156,22,23,0,0,False,True
browse_service_city,check-cashing/san-jose-ca,https://www.creditdoc.co/browse/check-cashing/san-jose-ca/,"Check Cashing & Money Services in San Jose, CA (2026)","Check Cashing & Money Services Provider Profiles in San Jose, CA",2082,158,21,23,0,0,False,True
browse_service_city,check-cashing/seattle-wa,https://www.creditdoc.co/browse/check-cashing/seattle-wa/,"Check Cashing & Money Services in Seattle, WA (2026)","Check Cashing & Money Services Provider Profiles in Seattle, WA",1026,140,6,23,0,0,False,True
browse_service_city,check-cashing/tampa-fl,https://www.creditdoc.co/browse/check-cashing/tampa-fl/,"Check Cashing & Money Services in Tampa, FL (2026)","Check Cashing & Money Services Provider Profiles in Tampa, FL",1121,142,9,23,0,0,False,True
browse_service_city,check-cashing/tucson-az,https://www.creditdoc.co/browse/check-cashing/tucson-az/,"Check Cashing & Money Services in Tucson, AZ (2026)","Check Cashing & Money Services Provider Profiles in Tucson, AZ",1454,148,14,23,0,0,False,True
browse_service_city,check-cashing/union-city-nj,https://www.creditdoc.co/browse/check-cashing/union-city-nj/,"Check Cashing & Money Services in Union City, NJ (2026)","Check Cashing & Money Services Provider Profiles in Union City, NJ",1049,140,7,23,0,0,False,True
browse_service_city,check-cashing/vernon-ca,https://www.creditdoc.co/browse/check-cashing/vernon-ca/,"Check Cashing & Money Services in Vernon, CA (2026)","Check Cashing & Money Services Provider Profiles in Vernon, CA",881,137,5,23,0,0,False,True
browse_service_city,check-cashing/virginia-beach-va,https://www.creditdoc.co/browse/check-cashing/virginia-beach-va/,"Check Cashing & Money Services in Virginia Beach, VA (2026)","Check Cashing & Money Services Provider Profiles in Virginia Beach, VA",978,139,5,23,0,0,False,True
browse_service_city,check-cashing/west-new-york-nj,https://www.creditdoc.co/browse/check-cashing/west-new-york-nj/,"Check Cashing & Money Services in West New York, NJ (2026)","Check Cashing & Money Services Provider Profiles in West New York, NJ",987,139,5,23,0,0,False,True
browse_service_city,credit-cards/new-york-ny,https://www.creditdoc.co/browse/credit-cards/new-york-ny/,"Credit Cards in New York, NY (2026) | CreditDoc","Credit Cards Provider Profiles in New York, NY",923,137,4,23,0,0,False,True
browse_service_city,credit-repair/atlanta-ga,https://www.creditdoc.co/browse/credit-repair/atlanta-ga/,"Credit Repair in Atlanta, GA (2026) | CreditDoc","Credit Repair Provider Profiles in Atlanta, GA",1662,148,16,23,0,0,False,True
browse_service_city,credit-repair/austin-tx,https://www.creditdoc.co/browse/credit-repair/austin-tx/,"Credit Repair in Austin, TX (2026) | CreditDoc","Credit Repair Provider Profiles in Austin, TX",1088,139,7,23,0,0,False,True
browse_service_city,credit-repair/brooklyn-ny,https://www.creditdoc.co/browse/credit-repair/brooklyn-ny/,"Credit Repair in Brooklyn, NY (2026) | CreditDoc","Credit Repair Provider Profiles in Brooklyn, NY",1708,148,16,23,0,0,False,True
browse_service_city,credit-repair/charlotte-nc,https://www.creditdoc.co/browse/credit-repair/charlotte-nc/,"Credit Repair in Charlotte, NC (2026) | CreditDoc","Credit Repair Provider Profiles in Charlotte, NC",1701,149,17,23,0,0,False,True
browse_service_city,credit-repair/chicago-il,https://www.creditdoc.co/browse/credit-repair/chicago-il/,"Credit Repair in Chicago, IL (2026) | CreditDoc","Credit Repair Provider Profiles in Chicago, IL",2091,156,23,23,0,0,False,True
browse_service_city,credit-repair/columbus-oh,https://www.creditdoc.co/browse/credit-repair/columbus-oh/,"Credit Repair in Columbus, OH (2026) | CreditDoc","Credit Repair Provider Profiles in Columbus, OH",1431,146,13,23,0,0,False,True
browse_service_city,credit-repair/dallas-tx,https://www.creditdoc.co/browse/credit-repair/dallas-tx/,"Credit Repair in Dallas, TX (2026) | CreditDoc","Credit Repair Provider Profiles in Dallas, TX",2981,171,36,23,0,0,False,True
browse_service_city,credit-repair/denver-co,https://www.creditdoc.co/browse/credit-repair/denver-co/,"Credit Repair in Denver, CO (2026) | CreditDoc","Credit Repair Provider Profiles in Denver, CO",993,138,6,23,0,0,False,True
browse_service_city,credit-repair/detroit-mi,https://www.creditdoc.co/browse/credit-repair/detroit-mi/,"Credit Repair in Detroit, MI (2026) | CreditDoc","Credit Repair Provider Profiles in Detroit, MI",1163,141,9,23,0,0,False,True
browse_service_city,credit-repair/fort-worth-tx,https://www.creditdoc.co/browse/credit-repair/fort-worth-tx/,"Credit Repair in Fort Worth, TX (2026) | CreditDoc","Credit Repair Provider Profiles in Fort Worth, TX",1644,148,16,23,0,0,False,True
browse_service_city,credit-repair/houston-tx,https://www.creditdoc.co/browse/credit-repair/houston-tx/,"Credit Repair in Houston, TX (2026) | CreditDoc","Credit Repair Provider Profiles in Houston, TX",2743,166,34,23,0,0,False,True
browse_service_city,credit-repair/indianapolis-in,https://www.creditdoc.co/browse/credit-repair/indianapolis-in/,"Credit Repair in Indianapolis, IN (2026) | CreditDoc","Credit Repair Provider Profiles in Indianapolis, IN",1432,145,13,23,0,0,False,True
browse_service_city,credit-repair/jacksonville-fl,https://www.creditdoc.co/browse/credit-repair/jacksonville-fl/,"Credit Repair in Jacksonville, FL (2026) | CreditDoc","Credit Repair Provider Profiles in Jacksonville, FL",1804,152,20,23,0,0,False,True
browse_service_city,credit-repair/las-vegas-nv,https://www.creditdoc.co/browse/credit-repair/las-vegas-nv/,"Credit Repair in Las Vegas, NV (2026) | CreditDoc","Credit Repair Provider Profiles in Las Vegas, NV",1803,151,19,23,0,0,False,True
browse_service_city,credit-repair/los-angeles-ca,https://www.creditdoc.co/browse/credit-repair/los-angeles-ca/,"Credit Repair in Los Angeles, CA (2026) | CreditDoc","Credit Repair Provider Profiles in Los Angeles, CA",1807,150,18,23,0,0,False,True
browse_service_city,credit-repair/memphis-tn,https://www.creditdoc.co/browse/credit-repair/memphis-tn/,"Credit Repair in Memphis, TN (2026) | CreditDoc","Credit Repair Provider Profiles in Memphis, TN",1649,148,16,23,0,0,False,True
browse_service_city,credit-repair/miami-fl,https://www.creditdoc.co/browse/credit-repair/miami-fl/,"Credit Repair in Miami, FL (2026) | CreditDoc","Credit Repair Provider Profiles in Miami, FL",2746,165,33,23,0,0,False,True
browse_service_city,credit-repair/nashville-tn,https://www.creditdoc.co/browse/credit-repair/nashville-tn/,"Credit Repair in Nashville, TN (2026) | CreditDoc","Credit Repair Provider Profiles in Nashville, TN",1189,141,9,23,0,0,False,True
browse_service_city,credit-repair/new-york-ny,https://www.creditdoc.co/browse/credit-repair/new-york-ny/,"Credit Repair in New York, NY (2026) | CreditDoc","Credit Repair Provider Profiles in New York, NY",2903,169,31,23,0,0,False,True
browse_service_city,credit-repair/philadelphia-pa,https://www.creditdoc.co/browse/credit-repair/philadelphia-pa/,"Credit Repair in Philadelphia, PA (2026) | CreditDoc","Credit Repair Provider Profiles in Philadelphia, PA",1995,154,21,23,0,0,False,True
browse_service_city,credit-repair/phoenix-az,https://www.creditdoc.co/browse/credit-repair/phoenix-az/,"Credit Repair in Phoenix, AZ (2026) | CreditDoc","Credit Repair Provider Profiles in Phoenix, AZ",1448,145,13,23,0,0,False,True
browse_service_city,credit-repair/san-antonio-tx,https://www.creditdoc.co/browse/credit-repair/san-antonio-tx/,"Credit Repair in San Antonio, TX (2026) | CreditDoc","Credit Repair Provider Profiles in San Antonio, TX",1836,151,19,23,0,0,False,True
browse_service_city,credit-repair/san-diego-ca,https://www.creditdoc.co/browse/credit-repair/san-diego-ca/,"Credit Repair in San Diego, CA (2026) | CreditDoc","Credit Repair Provider Profiles in San Diego, CA",1739,149,16,23,0,0,False,True
browse_service_city,credit-repair/san-francisco-ca,https://www.creditdoc.co/browse/credit-repair/san-francisco-ca/,"Credit Repair in San Francisco, CA (2026) | CreditDoc","Credit Repair Provider Profiles in San Francisco, CA",999,138,6,23,0,0,False,True
browse_service_city,credit-repair/san-jose-ca,https://www.creditdoc.co/browse/credit-repair/san-jose-ca/,"Credit Repair in San Jose, CA (2026) | CreditDoc","Credit Repair Provider Profiles in San Jose, CA",874,136,4,23,0,0,False,True
browse_service_city,credit-unions/amarillo-tx,https://www.creditdoc.co/browse/credit-unions/amarillo-tx/,"Credit Unions in Amarillo, TX (2026) | CreditDoc","Credit Unions Provider Profiles in Amarillo, TX",869,137,5,23,0,0,False,True
browse_service_city,credit-unions/atlanta-ga,https://www.creditdoc.co/browse/credit-unions/atlanta-ga/,"Credit Unions in Atlanta, GA (2026) | CreditDoc","Credit Unions Provider Profiles in Atlanta, GA",2071,155,23,23,0,0,False,True
browse_service_city,credit-unions/austin-tx,https://www.creditdoc.co/browse/credit-unions/austin-tx/,"Credit Unions in Austin, TX (2026) | CreditDoc","Credit Unions Provider Profiles in Austin, TX",2080,156,24,23,0,0,False,True
browse_service_city,credit-unions/bartlett-tn,https://www.creditdoc.co/browse/credit-unions/bartlett-tn/,"Credit Unions in Bartlett, TN (2026) | CreditDoc","Credit Unions Provider Profiles in Bartlett, TN",1114,140,8,23,0,0,False,True
browse_service_city,credit-unions/baton-rouge-la,https://www.creditdoc.co/browse/credit-unions/baton-rouge-la/,"Credit Unions in Baton Rouge, LA (2026) | CreditDoc","Credit Unions Provider Profiles in Baton Rouge, LA",1142,141,9,23,0,0,False,True
browse_service_city,credit-unions/birmingham-al,https://www.creditdoc.co/browse/credit-unions/birmingham-al/,"Credit Unions in Birmingham, AL (2026) | CreditDoc","Credit Unions Provider Profiles in Birmingham, AL",1081,140,8,23,0,0,False,True
browse_service_city,credit-unions/charlotte-nc,https://www.creditdoc.co/browse/credit-unions/charlotte-nc/,"Credit Unions in Charlotte, NC (2026) | CreditDoc","Credit Unions Provider Profiles in Charlotte, NC",1647,148,16,23,0,0,False,True
browse_service_city,credit-unions/chicago-il,https://www.creditdoc.co/browse/credit-unions/chicago-il/,"Credit Unions in Chicago, IL (2026) | CreditDoc","Credit Unions Provider Profiles in Chicago, IL",2975,171,37,23,0,0,False,True
browse_service_city,credit-unions/cincinnati-oh,https://www.creditdoc.co/browse/credit-unions/cincinnati-oh/,"Credit Unions in Cincinnati, OH (2026) | CreditDoc","Credit Unions Provider Profiles in Cincinnati, OH",1031,140,8,23,0,0,False,True
browse_service_city,credit-unions/columbus-oh,https://www.creditdoc.co/browse/credit-unions/columbus-oh/,"Credit Unions in Columbus, OH (2026) | CreditDoc","Credit Unions Provider Profiles in Columbus, OH",2051,155,22,23,0,0,False,True
browse_service_city,credit-unions/dallas-tx,https://www.creditdoc.co/browse/credit-unions/dallas-tx/,"Credit Unions in Dallas, TX (2026) | CreditDoc","Credit Unions Provider Profiles in Dallas, TX",1931,154,22,23,0,0,False,True
browse_service_city,credit-unions/denver-co,https://www.creditdoc.co/browse/credit-unions/denver-co/,"Credit Unions in Denver, CO (2026) | CreditDoc","Credit Unions Provider Profiles in Denver, CO",2271,158,25,23,0,0,False,True
browse_service_city,credit-unions/detroit-mi,https://www.creditdoc.co/browse/credit-unions/detroit-mi/,"Credit Unions in Detroit, MI (2026) | CreditDoc","Credit Unions Provider Profiles in Detroit, MI",1861,153,21,23,0,0,False,True
browse_service_city,credit-unions/el-paso-tx,https://www.creditdoc.co/browse/credit-unions/el-paso-tx/,"Credit Unions in El Paso, TX (2026) | CreditDoc","Credit Unions Provider Profiles in El Paso, TX",897,137,5,23,0,0,False,True
browse_service_city,credit-unions/erie-pa,https://www.creditdoc.co/browse/credit-unions/erie-pa/,"Credit Unions in Erie, PA (2026) | CreditDoc","Credit Unions Provider Profiles in Erie, PA",897,137,5,23,0,0,False,True
browse_service_city,credit-unions/fort-wayne-in,https://www.creditdoc.co/browse/credit-unions/fort-wayne-in/,"Credit Unions in Fort Wayne, IN (2026) | CreditDoc","Credit Unions Provider Profiles in Fort Wayne, IN",1033,139,7,23,0,0,False,True
browse_service_city,credit-unions/fort-worth-tx,https://www.creditdoc.co/browse/credit-unions/fort-worth-tx/,"Credit Unions in Fort Worth, TX (2026) | CreditDoc","Credit Unions Provider Profiles in Fort Worth, TX",1950,152,20,23,0,0,False,True
browse_service_city,credit-unions/fresno-ca,https://www.creditdoc.co/browse/credit-unions/fresno-ca/,"Credit Unions in Fresno, CA (2026) | CreditDoc","Credit Unions Provider Profiles in Fresno, CA",940,138,6,23,0,0,False,True
browse_service_city,credit-unions/glendale-az,https://www.creditdoc.co/browse/credit-unions/glendale-az/,"Credit Unions in Glendale, AZ (2026) | CreditDoc","Credit Unions Provider Profiles in Glendale, AZ",1170,141,9,23,0,0,False,True
browse_service_city,credit-unions/honolulu-hi,https://www.creditdoc.co/browse/credit-unions/honolulu-hi/,"Credit Unions in Honolulu, HI (2026) | CreditDoc","Credit Unions Provider Profiles in Honolulu, HI",1053,140,8,23,0,0,False,True
browse_service_city,credit-unions/houston-tx,https://www.creditdoc.co/browse/credit-unions/houston-tx/,"Credit Unions in Houston, TX (2026) | CreditDoc","Credit Unions Provider Profiles in Houston, TX",3268,175,42,23,0,0,False,True
browse_service_city,credit-unions/huntington-wv,https://www.creditdoc.co/browse/credit-unions/huntington-wv/,"Credit Unions in Huntington, WV (2026) | CreditDoc","Credit Unions Provider Profiles in Huntington, WV",900,137,5,23,0,0,False,True
browse_service_city,credit-unions/indianapolis-in,https://www.creditdoc.co/browse/credit-unions/indianapolis-in/,"Credit Unions in Indianapolis, IN (2026) | CreditDoc","Credit Unions Provider Profiles in Indianapolis, IN",2077,156,24,23,0,0,False,True
browse_service_city,credit-unions/jacksonville-fl,https://www.creditdoc.co/browse/credit-unions/jacksonville-fl/,"Credit Unions in Jacksonville, FL (2026) | CreditDoc","Credit Unions Provider Profiles in Jacksonville, FL",2498,161,28,23,0,0,False,True
browse_service_city,credit-unions/las-vegas-nv,https://www.creditdoc.co/browse/credit-unions/las-vegas-nv/,"Credit Unions in Las Vegas, NV (2026) | CreditDoc","Credit Unions Provider Profiles in Las Vegas, NV",1545,147,14,23,0,0,False,True
browse_service_city,credit-unions/little-rock-ar,https://www.creditdoc.co/browse/credit-unions/little-rock-ar/,"Credit Unions in Little Rock, AR (2026) | CreditDoc","Credit Unions Provider Profiles in Little Rock, AR",948,138,6,23,0,0,False,True
browse_service_city,credit-unions/los-angeles-ca,https://www.creditdoc.co/browse/credit-unions/los-angeles-ca/,"Credit Unions in Los Angeles, CA (2026) | CreditDoc","Credit Unions Provider Profiles in Los Angeles, CA",2432,161,29,23,0,0,False,True
browse_service_city,credit-unions/louisville-ky,https://www.creditdoc.co/browse/credit-unions/louisville-ky/,"Credit Unions in Louisville, KY (2026) | CreditDoc","Credit Unions Provider Profiles in Louisville, KY",1123,141,9,23,0,0,False,True
browse_service_city,credit-unions/memphis-tn,https://www.creditdoc.co/browse/credit-unions/memphis-tn/,"Credit Unions in Memphis, TN (2026) | CreditDoc","Credit Unions Provider Profiles in Memphis, TN",2518,162,30,23,0,0,False,True
browse_service_city,credit-unions/miami-fl,https://www.creditdoc.co/browse/credit-unions/miami-fl/,"Credit Unions in Miami, FL (2026) | CreditDoc","Credit Unions Provider Profiles in Miami, FL",1796,150,18,23,0,0,False,True
browse_service_city,credit-unions/nashville-tn,https://www.creditdoc.co/browse/credit-unions/nashville-tn/,"Credit Unions in Nashville, TN (2026) | CreditDoc","Credit Unions Provider Profiles in Nashville, TN",2323,159,27,23,0,0,False,True
browse_service_city,credit-unions/new-york-ny,https://www.creditdoc.co/browse/credit-unions/new-york-ny/,"Credit Unions in New York, NY (2026) | CreditDoc","Credit Unions Provider Profiles in New York, NY",2544,164,32,23,0,0,False,True
browse_service_city,credit-unions/omaha-ne,https://www.creditdoc.co/browse/credit-unions/omaha-ne/,"Credit Unions in Omaha, NE (2026) | CreditDoc","Credit Unions Provider Profiles in Omaha, NE",1044,140,8,23,0,0,False,True
browse_service_city,credit-unions/philadelphia-pa,https://www.creditdoc.co/browse/credit-unions/philadelphia-pa/,"Credit Unions in Philadelphia, PA (2026) | CreditDoc","Credit Unions Provider Profiles in Philadelphia, PA",2254,158,26,23,0,0,False,True
browse_service_city,credit-unions/phoenix-az,https://www.creditdoc.co/browse/credit-unions/phoenix-az/,"Credit Unions in Phoenix, AZ (2026) | CreditDoc","Credit Unions Provider Profiles in Phoenix, AZ",2025,154,22,23,0,0,False,True
browse_service_city,credit-unions/pittsburgh-pa,https://www.creditdoc.co/browse/credit-unions/pittsburgh-pa/,"Credit Unions in Pittsburgh, PA (2026) | CreditDoc","Credit Unions Provider Profiles in Pittsburgh, PA",982,139,7,23,0,0,False,True
browse_service_city,credit-unions/salt-lake-city-ut,https://www.creditdoc.co/browse/credit-unions/salt-lake-city-ut/,"Credit Unions in Salt Lake City, UT (2026) | CreditDoc","Credit Unions Provider Profiles in Salt Lake City, UT",919,137,5,23,0,0,False,True
browse_service_city,credit-unions/san-antonio-tx,https://www.creditdoc.co/browse/credit-unions/san-antonio-tx/,"Credit Unions in San Antonio, TX (2026) | CreditDoc","Credit Unions Provider Profiles in San Antonio, TX",2303,159,27,23,0,0,False,True
browse_service_city,credit-unions/san-diego-ca,https://www.creditdoc.co/browse/credit-unions/san-diego-ca/,"Credit Unions in San Diego, CA (2026) | CreditDoc","Credit Unions Provider Profiles in San Diego, CA",2449,160,28,23,0,0,False,True
browse_service_city,credit-unions/san-francisco-ca,https://www.creditdoc.co/browse/credit-unions/san-francisco-ca/,"Credit Unions in San Francisco, CA (2026) | CreditDoc","Credit Unions Provider Profiles in San Francisco, CA",1752,149,17,23,0,0,False,True
browse_service_city,credit-unions/san-jose-ca,https://www.creditdoc.co/browse/credit-unions/san-jose-ca/,"Credit Unions in San Jose, CA (2026) | CreditDoc","Credit Unions Provider Profiles in San Jose, CA",1876,152,20,23,0,0,False,True
browse_service_city,credit-unions/seattle-wa,https://www.creditdoc.co/browse/credit-unions/seattle-wa/,"Credit Unions in Seattle, WA (2026) | CreditDoc","Credit Unions Provider Profiles in Seattle, WA",1591,148,16,23,0,0,False,True
browse_service_city,credit-unions/syracuse-ny,https://www.creditdoc.co/browse/credit-unions/syracuse-ny/,"Credit Unions in Syracuse, NY (2026) | CreditDoc","Credit Unions Provider Profiles in Syracuse, NY",934,138,6,23,0,0,False,True
browse_service_city,credit-unions/tulsa-ok,https://www.creditdoc.co/browse/credit-unions/tulsa-ok/,"Credit Unions in Tulsa, OK (2026) | CreditDoc","Credit Unions Provider Profiles in Tulsa, OK",1046,140,8,23,0,0,False,True
browse_service_city,debt-relief/austin-tx,https://www.creditdoc.co/browse/debt-relief/austin-tx/,"Debt Relief in Austin, TX (2026) | CreditDoc","Debt Relief Provider Profiles in Austin, TX",1450,144,12,23,0,0,False,True
browse_service_city,debt-relief/chicago-il,https://www.creditdoc.co/browse/debt-relief/chicago-il/,"Debt Relief in Chicago, IL (2026) | CreditDoc","Debt Relief Provider Profiles in Chicago, IL",1295,143,11,23,0,0,False,True
browse_service_city,debt-relief/houston-tx,https://www.creditdoc.co/browse/debt-relief/houston-tx/,"Debt Relief in Houston, TX (2026) | CreditDoc","Debt Relief Provider Profiles in Houston, TX",1219,142,10,23,0,0,False,True
browse_service_city,debt-relief/irvine-ca,https://www.creditdoc.co/browse/debt-relief/irvine-ca/,"Debt Relief in Irvine, CA (2026) | CreditDoc","Debt Relief Provider Profiles in Irvine, CA",1115,140,8,23,0,0,False,True
browse_service_city,debt-relief/las-vegas-nv,https://www.creditdoc.co/browse/debt-relief/las-vegas-nv/,"Debt Relief in Las Vegas, NV (2026) | CreditDoc","Debt Relief Provider Profiles in Las Vegas, NV",1382,144,12,23,0,0,False,True
browse_service_city,debt-relief/los-angeles-ca,https://www.creditdoc.co/browse/debt-relief/los-angeles-ca/,"Debt Relief in Los Angeles, CA (2026) | CreditDoc","Debt Relief Provider Profiles in Los Angeles, CA",1102,140,8,23,0,0,False,True
browse_service_city,debt-relief/miami-fl,https://www.creditdoc.co/browse/debt-relief/miami-fl/,"Debt Relief in Miami, FL (2026) | CreditDoc","Debt Relief Provider Profiles in Miami, FL",1132,141,9,23,0,0,False,True
browse_service_city,debt-relief/new-york-ny,https://www.creditdoc.co/browse/debt-relief/new-york-ny/,"Debt Relief in New York, NY (2026) | CreditDoc","Debt Relief Provider Profiles in New York, NY",2536,161,29,23,0,0,False,True
browse_service_city,debt-relief/phoenix-az,https://www.creditdoc.co/browse/debt-relief/phoenix-az/,"Debt Relief in Phoenix, AZ (2026) | CreditDoc","Debt Relief Provider Profiles in Phoenix, AZ",1426,145,13,23,0,0,False,True
browse_service_city,debt-relief/plano-tx,https://www.creditdoc.co/browse/debt-relief/plano-tx/,"Debt Relief in Plano, TX (2026) | CreditDoc","Debt Relief Provider Profiles in Plano, TX",1091,139,7,23,0,0,False,True
browse_service_city,debt-relief/san-antonio-tx,https://www.creditdoc.co/browse/debt-relief/san-antonio-tx/,"Debt Relief in San Antonio, TX (2026) | CreditDoc","Debt Relief Provider Profiles in San Antonio, TX",1617,147,11,23,0,0,False,True
browse_service_city,debt-relief/san-diego-ca,https://www.creditdoc.co/browse/debt-relief/san-diego-ca/,"Debt Relief in San Diego, CA (2026) | CreditDoc","Debt Relief Provider Profiles in San Diego, CA",1361,142,10,23,0,0,False,True
browse_service_city,debt-relief/southfield-mi,https://www.creditdoc.co/browse/debt-relief/southfield-mi/,"Debt Relief in Southfield, MI (2026) | CreditDoc","Debt Relief Provider Profiles in Southfield, MI",1157,140,8,23,0,0,False,True
browse_service_city,emergency-cash/albuquerque-nm,https://www.creditdoc.co/browse/emergency-cash/albuquerque-nm/,"Emergency Cash in Albuquerque, NM (2026) | CreditDoc","Emergency Cash Provider Profiles in Albuquerque, NM",1240,143,10,23,0,0,False,True
browse_service_city,emergency-cash/arlington-tx,https://www.creditdoc.co/browse/emergency-cash/arlington-tx/,"Emergency Cash in Arlington, TX (2026) | CreditDoc","Emergency Cash Provider Profiles in Arlington, TX",1861,154,22,23,0,0,False,True
browse_service_city,emergency-cash/atlanta-ga,https://www.creditdoc.co/browse/emergency-cash/atlanta-ga/,"Emergency Cash in Atlanta, GA (2026) | CreditDoc","Emergency Cash Provider Profiles in Atlanta, GA",1759,151,19,23,0,0,False,True
browse_service_city,emergency-cash/aurora-co,https://www.creditdoc.co/browse/emergency-cash/aurora-co/,"Emergency Cash in Aurora, CO (2026) | CreditDoc","Emergency Cash Provider Profiles in Aurora, CO",968,139,7,23,0,0,False,True
browse_service_city,emergency-cash/austin-tx,https://www.creditdoc.co/browse/emergency-cash/austin-tx/,"Emergency Cash in Austin, TX (2026) | CreditDoc","Emergency Cash Provider Profiles in Austin, TX",1828,151,19,23,0,0,False,True
browse_service_city,emergency-cash/bakersfield-ca,https://www.creditdoc.co/browse/emergency-cash/bakersfield-ca/,"Emergency Cash in Bakersfield, CA (2026) | CreditDoc","Emergency Cash Provider Profiles in Bakersfield, CA",1716,152,20,23,0,0,False,True
browse_service_city,emergency-cash/baltimore-md,https://www.creditdoc.co/browse/emergency-cash/baltimore-md/,"Emergency Cash in Baltimore, MD (2026) | CreditDoc","Emergency Cash Provider Profiles in Baltimore, MD",1041,140,7,23,0,0,False,True
